RC_PROJECT_NAME,RC_GUID,plant,device_type,device,measurement,via
FVE_SLIVEN,21C757A0-F992-4C7D-8A40-93D59DE8EDFE,lumen_sliven,inverter,inverter_01_01,u_bc,ts_01
FVE_SLIVEN,F6575F77-4347-4766-85DD-39088DC705A9,lumen_sliven,inverter,inverter_01_01,u_ca,ts_01
FVE_SLIVEN,AF5E9B2F-A1EE-4932-8BA9-731968460DB9,lumen_sliven,inverter,inverter_01_01,i_dc,ts_01
FVE_SLIVEN,5F1A0AE6-8DB8-43FF-9D03-B1E7C2747263,lumen_sliven,inverter,inverter_01_01,input_power,ts_01
FVE_SLIVEN,625A74D0-FCE5-4727-BF92-E0E18BBBD2AF,lumen_sliven,inverter,inverter_01_01,u_dc,ts_01
FVE_SLIVEN,4CC2A958-84A5-42C5-831E-6C48D9B5B849,lumen_sliven,inverter,inverter_01_01,active_energy_total,ts_01
FVE_SLIVEN,DD87C316-90F9-4C9B-8B41-9CFAFAC37DF4,lumen_sliven,inverter,inverter_01_01,alarm_1,ts_01
FVE_SLIVEN,1BB59485-0B6C-4770-A98D-A3B478C74A24,lumen_sliven,inverter,inverter_01_01,inverter_status,ts_01
FVE_SLIVEN,D521F553-E742-4553-A4FD-45F553A28DA5,lumen_sliven,inverter,inverter_01_01,cabinet_temperature,ts_01
FVE_SLIVEN,F232587E-FBC6-44BB-8030-8DB5D117FB44,lumen_sliven,inverter,inverter_01_02,i_a,ts_01
FVE_SLIVEN,8DF7A262-4A20-4ADC-ADC0-C6749A613520,lumen_sliven,inverter,inverter_01_02,i_b,ts_01
FVE_SLIVEN,F2FCAFBA-B315-4F18-A117-03A2FC49F387,lumen_sliven,inverter,inverter_01_02,i_c,ts_01
FVE_SLIVEN,5175E60D-C94A-45CE-9F9D-E8F3E5A00C8D,lumen_sliven,inverter,inverter_01_02,active_power,ts_01
FVE_SLIVEN,F932947D-7088-47D0-9341-F4A654EE70FC,lumen_sliven,inverter,inverter_01_02,u_ab,ts_01
FVE_SLIVEN,5D60D06F-A03A-40F1-9137-C507D7696452,lumen_sliven,inverter,inverter_01_02,u_bc,ts_01
FVE_SLIVEN,4C13D7B9-477F-4B4D-8E52-EA7C35015996,lumen_sliven,inverter,inverter_01_02,u_ca,ts_01
FVE_SLIVEN,85774D8A-2AE2-4A04-80A4-848C5274D7E8,lumen_sliven,inverter,inverter_01_02,i_dc,ts_01
FVE_SLIVEN,C4C1EDF3-BACD-4552-9323-92E57D326907,lumen_sliven,inverter,inverter_01_02,input_power,ts_01
FVE_SLIVEN,A428F01E-9E69-4498-A2A0-AD14DBAC07AD,lumen_sliven,inverter,inverter_01_02,u_dc,ts_01
FVE_SLIVEN,3C5087AF-0484-4156-9ADB-823649100DD9,lumen_sliven,inverter,inverter_01_02,active_energy_total,ts_01
FVE_SLIVEN,79CAC87C-A629-420C-BEF9-70B48B69C951,lumen_sliven,inverter,inverter_01_02,alarm_1,ts_01
FVE_SLIVEN,EB274726-9A71-4128-A2D1-4FD0F9DE61A8,lumen_sliven,inverter,inverter_01_02,inverter_status,ts_01
FVE_SLIVEN,C3F0F9BE-E0DD-4EBE-AFBF-54E696178FBB,lumen_sliven,inverter,inverter_01_02,cabinet_temperature,ts_01
FVE_SLIVEN,A6A5929D-F04D-41FD-8863-052F065A6E2B,lumen_sliven,emi,emi_01,module_temperature,ts_01
FVE_SLIVEN,64638B83-5A04-4C83-BAD4-A9EE1DB8BE95,lumen_sliven,emi,emi_01,irradiance_tilt,ts_01
FVE_SLIVEN,F95FD216-CE78-40C9-9833-4E6DFC2A6A31,lumen_sliven,emi,emi_01,ambient_temperature,ts_01
FVE_SLIVEN,7F35DED1-4300-47A3-8C6A-8FB189B6B519,lumen_sliven,emi,emi_01,module_temperature,ts_01
FVE_SLIVEN,3E5BF897-6482-4AA3-896E-9FB7A45B09A0,lumen_sliven,sensors,sensors_01,room_temperature,ts_01
FVE_SLIVEN,53BB3AAE-62C2-401F-AD83-C55460CAF3C4,lumen_sliven,sensors,sensors_01,trafo_temperature_01,ts_01
FVE_SLIVEN,CC60E722-5F1C-4999-A2D7-AD11B680AF35,lumen_sliven,sensors,sensors_01,trafo_temperature_02,ts_01
FVE_SLIVEN,BD4A7129-E55C-45C9-A169-856766AC60B7,lumen_sliven,emi,emi_01,irradiance_tilt,ts_01
FVE_SLIVEN,3F3734F9-51EF-443A-9E65-8F05C9047F7F,lumen_sliven,scb,scb_1_1,i_pv_1,inverter_02_01
FVE_SLIVEN,FD76BA45-AE9C-4887-A193-D827E4F45829,lumen_sliven,scb,scb_1_1,i_pv_2,inverter_02_01
FVE_SLIVEN,E09C2D1B-1B26-49EE-BAD3-6ABFFFAEA9B1,lumen_sliven,scb,scb_1_1,i_pv_3,inverter_02_01
FVE_SLIVEN,AA76197D-4725-4DF7-BFD7-905757D1390B,lumen_sliven,scb,scb_1_1,i_pv_4,inverter_02_01
FVE_SLIVEN,AEA65F99-C203-4FEC-923F-937B2B47FF67,lumen_sliven,scb,scb_1_1,i_pv_5,inverter_02_01
FVE_SLIVEN,6B5D49BB-9678-491C-827C-8816489EDC99,lumen_sliven,scb,scb_1_1,i_pv_6,inverter_02_01
FVE_SLIVEN,196EDED7-3947-4340-A9C8-7D3228A5F14B,lumen_sliven,scb,scb_1_1,i_pv_7,inverter_02_01
FVE_SLIVEN,57370A0A-EF79-4267-A457-07CC5F599B35,lumen_sliven,scb,scb_1_1,i_pv_8,inverter_02_01
FVE_SLIVEN,B8F1802D-59B5-4DB2-A2A4-30F123441772,lumen_sliven,scb,scb_1_2,i_pv_1,inverter_02_01
FVE_SLIVEN,E7C3CC13-4E5D-45EB-AAA2-487EBE6DB4EF,lumen_sliven,scb,scb_1_2,i_pv_2,inverter_02_01
FVE_SLIVEN,DA2DDB2E-26FE-4FFE-B7F2-E8E95576E4A0,lumen_sliven,scb,scb_1_2,i_pv_3,inverter_02_01
FVE_SLIVEN,4B994A7D-D41C-45B4-A40B-DA0BDF76C206,lumen_sliven,scb,scb_1_2,i_pv_4,inverter_02_01
FVE_SLIVEN,158A2AE8-62F2-4F18-AC24-54A0660E12F5,lumen_sliven,scb,scb_1_2,i_pv_5,inverter_02_01
FVE_SLIVEN,D7AE218B-8146-4286-BB2C-36BD09694E2A,lumen_sliven,scb,scb_1_2,i_pv_6,inverter_02_01
FVE_SLIVEN,D93501CB-35DD-4D59-8EC5-906A0584A434,lumen_sliven,scb,scb_1_2,i_pv_7,inverter_02_01
FVE_SLIVEN,7A38E504-A31F-49B6-A93E-7531757AD56F,lumen_sliven,scb,scb_1_2,i_pv_8,inverter_02_01
FVE_SLIVEN,97657C29-22BF-45E3-BB3B-2D4B03200BBE,lumen_sliven,scb,scb_1_3,i_pv_1,inverter_02_01
FVE_SLIVEN,7AD5F3C1-D59C-420F-87BF-C89765BD2EFB,lumen_sliven,scb,scb_1_3,i_pv_2,inverter_02_01
FVE_SLIVEN,DC7DD7DE-DD3B-4F57-8553-AE08E38D72F2,lumen_sliven,scb,scb_1_3,i_pv_3,inverter_02_01
FVE_SLIVEN,8873959C-4A15-4FBF-93EF-29147E27CD8F,lumen_sliven,scb,scb_1_3,i_pv_4,inverter_02_01
FVE_SLIVEN,4250B710-5A64-4271-856A-7B2785165304,lumen_sliven,scb,scb_1_3,i_pv_5,inverter_02_01
FVE_SLIVEN,CF4530CA-B9C5-42EB-A9BC-3BFAFB7A7023,lumen_sliven,scb,scb_1_3,i_pv_6,inverter_02_01
FVE_SLIVEN,B6501B6C-E6AA-437A-A671-8DF2808C13F1,lumen_sliven,scb,scb_1_3,i_pv_7,inverter_02_01
FVE_SLIVEN,B2A5C46F-D96E-4EC8-B4E3-3ECD86CAF87D,lumen_sliven,scb,scb_1_3,i_pv_8,inverter_02_01
FVE_SLIVEN,0DF40F5F-0D4E-4D7D-98F6-98EF8F081BB5,lumen_sliven,scb,scb_1_4,i_pv_1,inverter_02_01
FVE_SLIVEN,9D9BFC7C-4DA5-433D-A362-E70FB6F3D5FC,lumen_sliven,scb,scb_1_4,i_pv_2,inverter_02_01
FVE_SLIVEN,0CF9A615-9608-47A5-9DB2-DC839DC3E222,lumen_sliven,scb,scb_1_4,i_pv_3,inverter_02_01
FVE_SLIVEN,D121E878-9456-4CD5-A802-3F4A8950ACA1,lumen_sliven,scb,scb_1_4,i_pv_4,inverter_02_01
FVE_SLIVEN,F26FD201-56B1-46E8-97DB-6E28CFB614D6,lumen_sliven,scb,scb_1_4,i_pv_5,inverter_02_01
FVE_SLIVEN,E6A09FD8-8F1F-4110-BB32-30FAEE4A58E4,lumen_sliven,scb,scb_1_4,i_pv_6,inverter_02_01
FVE_SLIVEN,61BAABFF-2C43-4A8C-A1F0-82B776960949,lumen_sliven,scb,scb_1_4,i_pv_7,inverter_02_01
FVE_SLIVEN,F4A6C138-3C0C-462C-A2B9-13BE391F7916,lumen_sliven,scb,scb_1_4,i_pv_8,inverter_02_01
FVE_SLIVEN,7F949D7E-9B6A-40E2-A1ED-360A1CD4ABE8,lumen_sliven,scb,scb_2_1,i_pv_1,inverter_02_02
FVE_SLIVEN,EAD9DBC2-0397-4477-8B2B-9E647C78E8E6,lumen_sliven,scb,scb_2_1,i_pv_2,inverter_02_02
FVE_SLIVEN,47D838A8-49B1-4E88-9B19-6C6EDE21BFF6,lumen_sliven,scb,scb_2_1,i_pv_3,inverter_02_02
FVE_SLIVEN,8610C95F-F437-4F9B-95BE-875B6F581155,lumen_sliven,scb,scb_2_1,i_pv_4,inverter_02_02
FVE_SLIVEN,4C204FE1-301B-4DF4-93F0-F5CB77A2A276,lumen_sliven,scb,scb_2_1,i_pv_5,inverter_02_02
FVE_SLIVEN,92B359E8-750E-4871-AE29-35CF8C36F506,lumen_sliven,scb,scb_2_1,i_pv_6,inverter_02_02
FVE_SLIVEN,D64AACE4-FD26-41A7-848B-58AE661072B5,lumen_sliven,scb,scb_2_1,i_pv_7,inverter_02_02
FVE_SLIVEN,6644D7B1-7FAD-4971-A21F-16CC1A42C8CD,lumen_sliven,scb,scb_2_1,i_pv_8,inverter_02_02
FVE_SLIVEN,9326D232-51C4-40DA-A09D-33C464ED40A4,lumen_sliven,scb,scb_2_2,i_pv_1,inverter_02_02
FVE_SLIVEN,B6FFDCBA-218E-4686-8549-41B178E1A0A9,lumen_sliven,scb,scb_2_2,i_pv_2,inverter_02_02
FVE_SLIVEN,C16507D4-77A0-42B0-B884-5E4511395DC8,lumen_sliven,scb,scb_2_2,i_pv_3,inverter_02_02
FVE_SLIVEN,DD9D74DA-2F26-4A47-92D2-B6933069EE3D,lumen_sliven,scb,scb_2_2,i_pv_4,inverter_02_02
FVE_SLIVEN,8A3247D5-CD50-4970-9F2A-D3EB3A550044,lumen_sliven,scb,scb_2_2,i_pv_5,inverter_02_02
FVE_SLIVEN,57F2EA1F-CA3D-4B4F-B380-D7C748E76527,lumen_sliven,scb,scb_2_2,i_pv_6,inverter_02_02
FVE_SLIVEN,E2DE54BA-23F2-4FD9-B465-26326CE34987,lumen_sliven,scb,scb_2_2,i_pv_7,inverter_02_02
FVE_SLIVEN,F7CF2644-B436-4199-A7D3-99B1B4D3FEFA,lumen_sliven,scb,scb_2_2,i_pv_8,inverter_02_02
FVE_SLIVEN,BDFE113F-32B9-4975-B586-D9551708BCDE,lumen_sliven,scb,scb_2_3,i_pv_1,inverter_02_02
FVE_SLIVEN,F8E69E2E-1893-46DA-9DC1-FBF9C4E5C1FD,lumen_sliven,scb,scb_2_3,i_pv_2,inverter_02_02
FVE_SLIVEN,4B1C9002-F74D-4171-80B2-A1BA09919D22,lumen_sliven,scb,scb_2_3,i_pv_3,inverter_02_02
FVE_SLIVEN,3D588F7D-B4AD-49DD-B078-46F153B6FB7D,lumen_sliven,scb,scb_2_3,i_pv_4,inverter_02_02
FVE_SLIVEN,68092B14-E35F-46A4-A989-33BE93A27D80,lumen_sliven,scb,scb_2_3,i_pv_5,inverter_02_02
FVE_SLIVEN,B8B71787-E088-485D-BEB7-3EA4DA49AE1F,lumen_sliven,scb,scb_2_3,i_pv_6,inverter_02_02
FVE_SLIVEN,2CE6F2D4-FC8E-4749-A98E-CD18F950ED6B,lumen_sliven,scb,scb_2_3,i_pv_7,inverter_02_02
FVE_SLIVEN,0D9CDB99-B1CF-4EA6-9231-ADB05EEEAEDF,lumen_sliven,scb,scb_2_3,i_pv_8,inverter_02_02
FVE_SLIVEN,66099388-6A21-4A83-BD0B-C5C5C8B53648,lumen_sliven,scb,scb_2_4,i_pv_1,inverter_02_02
FVE_SLIVEN,6B7DEC21-0A32-4C3D-BF15-43F850FF5B81,lumen_sliven,scb,scb_2_4,i_pv_2,inverter_02_02
FVE_SLIVEN,F7C5A222-48E1-4AFD-BB5E-07609A84C53D,lumen_sliven,scb,scb_2_4,i_pv_3,inverter_02_02
FVE_SLIVEN,D68CD678-CD7D-4CD0-80A9-96D4C0DE0D5C,lumen_sliven,scb,scb_2_4,i_pv_4,inverter_02_02
FVE_SLIVEN,F32B7EEB-5ACC-4104-BB29-70BBEAC0835F,lumen_sliven,scb,scb_2_4,i_pv_5,inverter_02_02
FVE_SLIVEN,C8B60914-4160-4EC6-99E9-E6CB9C9EFF1F,lumen_sliven,scb,scb_2_4,i_pv_6,inverter_02_02
FVE_SLIVEN,52435164-1F10-49B2-8A19-31DF1823F838,lumen_sliven,scb,scb_2_4,i_pv_7,inverter_02_02
FVE_SLIVEN,67CA089F-AE36-4B92-945B-47F4AB3DA77A,lumen_sliven,scb,scb_2_4,i_pv_8,inverter_02_02
FVE_SLIVEN,4238075A-5F9C-48F9-A930-59D846050339,lumen_sliven,inverter,inverter_02_01,i_a,ts_02
FVE_SLIVEN,DB03E556-893D-4225-A362-9B395CE5A1EE,lumen_sliven,inverter,inverter_02_01,i_b,ts_02
FVE_SLIVEN,F626FA38-C1F4-4BB0-A912-9C645C89497B,lumen_sliven,inverter,inverter_02_01,i_c,ts_02
FVE_SLIVEN,0674325A-CAC6-4335-8178-7AC6AC7D90C7,lumen_sliven,inverter,inverter_02_01,active_power,ts_02
FVE_SLIVEN,E38FCAE2-6BB2-447A-9932-9BC5DE2B8346,lumen_sliven,inverter,inverter_02_01,u_ab,ts_02
FVE_SLIVEN,5733B7B8-33A1-4F24-9D4E-802A9A5E4304,lumen_sliven,inverter,inverter_02_01,u_bc,ts_02
FVE_SLIVEN,45E6211D-7E15-4B41-BF20-6A8DE9F5A990,lumen_sliven,inverter,inverter_02_01,u_ca,ts_02
FVE_SLIVEN,90E0C1B3-4E45-4C85-A094-5537541B72CE,lumen_sliven,inverter,inverter_02_01,i_dc,ts_02
FVE_SLIVEN,AD3D9B84-BC82-413E-9DAC-77CEB8A47DB6,lumen_sliven,inverter,inverter_02_01,input_power,ts_02
FVE_SLIVEN,4ED69690-3F52-4DF3-AA97-F33C23EA643A,lumen_sliven,inverter,inverter_02_01,u_dc,ts_02
FVE_SLIVEN,D1D15992-F63C-4E1A-A996-3AA5C386118A,lumen_sliven,inverter,inverter_02_01,active_energy_total,ts_02
FVE_SLIVEN,44213C26-215E-40E4-8FAE-AF3D15E3B3F4,lumen_sliven,inverter,inverter_02_01,alarm_1,ts_02
FVE_SLIVEN,7AEC83E6-D496-4ED3-AF17-644002BEDB11,lumen_sliven,inverter,inverter_02_01,inverter_status,ts_02
FVE_SLIVEN,00D55487-78C9-4F3E-8AED-8869ED65BB75,lumen_sliven,inverter,inverter_02_01,cabinet_temperature,ts_02
FVE_SLIVEN,0F8050AE-9C31-4DCE-A3B0-B04FCA842A93,lumen_sliven,inverter,inverter_02_02,i_a,ts_02
FVE_SLIVEN,2DD09693-DACE-4D02-80FF-23AA81B4FD30,lumen_sliven,inverter,inverter_02_02,i_b,ts_02
FVE_SLIVEN,CCBE5874-0F76-4266-9611-6D45B8054606,lumen_sliven,inverter,inverter_02_02,i_c,ts_02
FVE_SLIVEN,909C8BAB-090A-46DF-896C-111B699E8FF5,lumen_sliven,inverter,inverter_02_02,active_power,ts_02
FVE_SLIVEN,C6C08E7A-28DD-43DE-B6A6-B098B77A1105,lumen_sliven,inverter,inverter_02_02,u_ab,ts_02
FVE_SLIVEN,16926E30-1FB3-4CEE-AA4E-E4D0D3BBC5F2,lumen_sliven,inverter,inverter_02_02,u_bc,ts_02
FVE_SLIVEN,157332D0-29AF-4F31-8799-F70B64EA14C1,lumen_sliven,inverter,inverter_02_02,u_ca,ts_02
FVE_SLIVEN,2D95037A-BBD0-4472-8AA6-AE8841B74CA5,lumen_sliven,inverter,inverter_02_02,i_dc,ts_02
FVE_SLIVEN,6848E2D5-FBC7-428A-8A1B-92E949766A6C,lumen_sliven,inverter,inverter_02_02,input_power,ts_02
FVE_SLIVEN,7FEB7B42-3CAB-41AF-B15E-9F2A345875FE,lumen_sliven,inverter,inverter_02_02,u_dc,ts_02
FVE_SLIVEN,5D251C9C-53E8-4EE1-819F-02B34B929E7D,lumen_sliven,inverter,inverter_02_02,active_energy_total,ts_02
FVE_SLIVEN,52E0B602-979A-49DA-B4C0-549C4B128B01,lumen_sliven,inverter,inverter_02_02,alarm_1,ts_02
FVE_SLIVEN,A1486EE6-9310-4524-8174-BF1D97C282A4,lumen_sliven,inverter,inverter_02_02,inverter_status,ts_02
FVE_SLIVEN,0A90E1C8-F61C-4D45-8C09-BB503BAFE883,lumen_sliven,inverter,inverter_02_02,cabinet_temperature,ts_02
FVE_SLIVEN,39C2B3D8-FD52-44DF-9055-1B0B3E0743D9,lumen_sliven,emi,emi_02,module_temperature,ts_02
FVE_SLIVEN,F6B0DD11-CA06-40DF-A8F6-234FF686EEF4,lumen_sliven,emi,emi_02,irradiance_tilt,ts_02
FVE_SLIVEN,CCB532D0-0083-435A-A73A-FA865329E22A,lumen_sliven,emi,emi_02,ambient_temperature,ts_02
FVE_SLIVEN,DA49A9D9-B344-411F-92B5-1A6431309409,lumen_sliven,emi,emi_02,module_temperature,ts_02
FVE_SLIVEN,33786E05-718A-4B1A-8287-CBB74AF66A2D,lumen_sliven,sensors,sensors_02,room_temperature,ts_02
FVE_SLIVEN,5EE7607E-70B1-4F98-841F-F567DB4342D0,lumen_sliven,sensors,sensors_02,trafo_temperature_01,ts_02
FVE_SLIVEN,F903418F-82B6-42FF-A83B-C7B8F2CAB84F,lumen_sliven,sensors,sensors_02,trafo_temperature_02,ts_02
FVE_SLIVEN,413C858E-3AF7-42CF-B0EA-FD506A233433,lumen_sliven,scb,scb_1_1,i_pv_1,inverter_03_01
FVE_SLIVEN,CB22A4DC-5000-4EE4-9C3C-A033132F6415,lumen_sliven,scb,scb_1_1,i_pv_2,inverter_03_01
FVE_SLIVEN,7E1C7319-2376-4AA1-BEEB-ED3005CBF2FE,lumen_sliven,scb,scb_1_1,i_pv_3,inverter_03_01
FVE_SLIVEN,133C87A0-0B32-4DD2-8D9D-CE582D3F7C22,lumen_sliven,scb,scb_1_1,i_pv_4,inverter_03_01
FVE_SLIVEN,F8C57290-E403-47AE-AA6E-1E42B4BE283E,lumen_sliven,scb,scb_1_1,i_pv_5,inverter_03_01
FVE_SLIVEN,31E53093-94AC-43C7-B69F-9D2A51D64031,lumen_sliven,scb,scb_1_1,i_pv_6,inverter_03_01
FVE_SLIVEN,78AAA126-F3A8-4B53-917F-CEBA5DC90FEE,lumen_sliven,scb,scb_1_1,i_pv_7,inverter_03_01
FVE_SLIVEN,F792FEA4-B807-48CF-B863-E0D16E9174B3,lumen_sliven,scb,scb_1_1,i_pv_8,inverter_03_01
FVE_SLIVEN,89AE610F-5044-439B-84FB-7CE63284265B,lumen_sliven,scb,scb_1_2,i_pv_1,inverter_03_01
FVE_SLIVEN,B99F8BD9-1F6B-4A30-9AC9-B392B1835C38,lumen_sliven,scb,scb_1_2,i_pv_2,inverter_03_01
FVE_SLIVEN,2FF873C3-9A06-4AFC-9811-57D93D9F5C44,lumen_sliven,scb,scb_1_2,i_pv_3,inverter_03_01
FVE_SLIVEN,9DA56B26-FFA8-4F8B-80E8-9AE5E72AAA39,lumen_sliven,scb,scb_1_2,i_pv_4,inverter_03_01
FVE_SLIVEN,2B3F1707-DB17-49A2-9962-6AC398E5CB61,lumen_sliven,scb,scb_1_2,i_pv_5,inverter_03_01
FVE_SLIVEN,2FFD8B83-3356-4F12-926C-D76A318F0F32,lumen_sliven,scb,scb_1_2,i_pv_6,inverter_03_01
FVE_SLIVEN,7D305707-C617-4958-A641-B16603F73E77,lumen_sliven,scb,scb_1_2,i_pv_7,inverter_03_01
FVE_SLIVEN,4AF3D29D-B12E-469C-8E1A-28F81622E71B,lumen_sliven,scb,scb_1_2,i_pv_8,inverter_03_01
FVE_SLIVEN,2C44EFF2-90B6-461B-9DC9-E04A5BCD81C4,lumen_sliven,scb,scb_1_3,i_pv_1,inverter_03_01
FVE_SLIVEN,84A1AAB4-D8F7-4614-947E-4C62230497F5,lumen_sliven,scb,scb_1_3,i_pv_2,inverter_03_01
FVE_SLIVEN,8944DB7D-C267-4229-BC0F-D906287BC168,lumen_sliven,scb,scb_1_3,i_pv_3,inverter_03_01
FVE_SLIVEN,A6D01B7D-F737-4A9F-919A-A19DB25C5D7B,lumen_sliven,scb,scb_1_3,i_pv_4,inverter_03_01
FVE_SLIVEN,C54569FF-8FD3-439A-8AFC-1291ED42C4F0,lumen_sliven,scb,scb_1_3,i_pv_5,inverter_03_01
FVE_SLIVEN,2A3CBD47-8F7A-4065-91F9-7B9C3E70BFC9,lumen_sliven,scb,scb_1_3,i_pv_6,inverter_03_01
FVE_SLIVEN,B44E9E5E-E00D-4B6D-B863-53EC4325DEE3,lumen_sliven,scb,scb_1_3,i_pv_7,inverter_03_01
FVE_SLIVEN,2B8CB444-E7A9-4655-A717-EA54946BB6AC,lumen_sliven,scb,scb_1_3,i_pv_8,inverter_03_01
FVE_SLIVEN,A49F77BB-F8C7-4987-A06D-CB545D1D3FA0,lumen_sliven,scb,scb_1_4,i_pv_1,inverter_03_01
FVE_SLIVEN,AA19AF43-6998-4706-A414-4222BB839173,lumen_sliven,scb,scb_1_4,i_pv_2,inverter_03_01
FVE_SLIVEN,D5761C3D-6736-4D18-8C26-510F8771101B,lumen_sliven,scb,scb_1_4,i_pv_3,inverter_03_01
FVE_SLIVEN,9BED193A-15E7-40BA-A3D6-EFB06B38F1DA,lumen_sliven,scb,scb_1_4,i_pv_4,inverter_03_01
FVE_SLIVEN,41B67EAE-303B-49D7-844B-5DD7A3D2B6E3,lumen_sliven,scb,scb_1_4,i_pv_5,inverter_03_01
FVE_SLIVEN,050B361B-4837-482A-83FA-33FF19FEBA3C,lumen_sliven,scb,scb_1_4,i_pv_6,inverter_03_01
FVE_SLIVEN,F2F07870-24A3-41E6-AEA2-9FC4FAC466CE,lumen_sliven,scb,scb_1_4,i_pv_7,inverter_03_01
FVE_SLIVEN,F3BC77DA-B5D4-418F-AAA6-9391F8349599,lumen_sliven,scb,scb_1_4,i_pv_8,inverter_03_01
FVE_SLIVEN,B2F4903C-7CA7-479D-900A-AD564A9EA211,lumen_sliven,scb,scb_2_1,i_pv_1,inverter_03_02
FVE_SLIVEN,63E3E89C-C610-44E2-ABB6-6E1110AE1E97,lumen_sliven,scb,scb_2_1,i_pv_2,inverter_03_02
FVE_SLIVEN,CD0B8622-164D-4384-89D8-7D8876D0CE49,lumen_sliven,scb,scb_2_1,i_pv_3,inverter_03_02
FVE_SLIVEN,DEE91AEC-A860-453B-B377-9D20FDD4DB11,lumen_sliven,scb,scb_2_1,i_pv_4,inverter_03_02
FVE_SLIVEN,F39AE7DD-D9D7-4A6D-BA38-340494C8BAEC,lumen_sliven,scb,scb_2_1,i_pv_5,inverter_03_02
FVE_SLIVEN,3D71E177-FDE1-45BB-B2E0-1CA3C135E9B6,lumen_sliven,scb,scb_2_1,i_pv_6,inverter_03_02
FVE_SLIVEN,6E7103BB-8ECB-4CD7-B10F-8D70A6406AEC,lumen_sliven,scb,scb_2_1,i_pv_7,inverter_03_02
FVE_SLIVEN,37E4A4C8-0D20-4E6B-A4EF-F1EDCF548EC8,lumen_sliven,scb,scb_2_1,i_pv_8,inverter_03_02
FVE_SLIVEN,CB2A169F-21BC-47EC-ACE1-4C832A68D171,lumen_sliven,inverter,inverter_03_01,i_a,ts_03
FVE_SLIVEN,F9995966-DCA2-45C3-BA41-73B36410FB7F,lumen_sliven,inverter,inverter_03_01,i_b,ts_03
FVE_SLIVEN,37648902-0719-442B-B11C-DB4FB65240DF,lumen_sliven,inverter,inverter_03_01,i_c,ts_03
FVE_SLIVEN,FCF3C4B4-B54A-4124-9F73-7358F62A4B14,lumen_sliven,inverter,inverter_03_01,active_power,ts_03
FVE_SLIVEN,F0288CDF-4431-4A2D-A12A-AEAFE57CA62C,lumen_sliven,inverter,inverter_03_01,u_ab,ts_03
FVE_SLIVEN,B3B5E6DA-480A-4D70-81FD-6BFBAF16FE67,lumen_sliven,inverter,inverter_03_01,u_bc,ts_03
FVE_SLIVEN,D12BF839-F61B-43E9-97D7-911069C36AFF,lumen_sliven,inverter,inverter_03_01,u_ca,ts_03
FVE_SLIVEN,1598C77A-6EE5-42AD-82F0-576CB2CE287C,lumen_sliven,inverter,inverter_03_01,i_dc,ts_03
FVE_SLIVEN,AB9A25EA-BD0B-4FAA-A4E4-01E43D3C868D,lumen_sliven,inverter,inverter_03_01,input_power,ts_03
FVE_SLIVEN,2092578E-68D0-4378-A07F-1902442D6DE3,lumen_sliven,inverter,inverter_03_01,u_dc,ts_03
FVE_SLIVEN,5EF15668-40E8-49A8-8271-E3B8DBD36E1D,lumen_sliven,inverter,inverter_03_01,active_energy_total,ts_03
FVE_SLIVEN,EBEFF6AF-4615-46DC-9A90-766DCC948377,lumen_sliven,inverter,inverter_03_01,alarm_1,ts_03
FVE_SLIVEN,6926F652-40C8-4B7B-8DF6-358D878CADE0,lumen_sliven,inverter,inverter_03_01,inverter_status,ts_03
FVE_SLIVEN,D47444DE-3770-4FA8-97D6-1F9AC48B5958,lumen_sliven,inverter,inverter_03_01,cabinet_temperature,ts_03
FVE_SLIVEN,4DC84406-E9C9-4E69-96E3-B94EFF5E8E15,lumen_sliven,emi,emi_03,module_temperature,ts_03
FVE_SLIVEN,4967B84E-8B36-4153-B13D-C30856A51B13,lumen_sliven,emi,emi_03,irradiance_tilt,ts_03
FVE_SLIVEN,F1F135DE-4836-4ADE-A5E8-0BDC45C3A8B6,lumen_sliven,emi,emi_03,ambient_temperature,ts_03
FVE_SLIVEN,490A8EFE-7F04-4864-B721-005DED9A9C6A,lumen_sliven,emi,emi_03,module_temperature,ts_03
FVE_SLIVEN,50FCC73B-062D-4E32-85B4-9669CD7451DC,lumen_sliven,sensors,sensors_03,room_temperature,ts_03
FVE_SLIVEN,E0DFDA4C-E1EF-4579-8CC6-18B189D387F1,lumen_sliven,sensors,sensors_03,trafo_temperature_01,ts_03
FVE_SLIVEN,98013614-C6DB-4CA1-BD42-5146CE57C845,lumen_sliven,sensors,sensors_03,trafo_temperature_02,ts_03
FVE_SLIVEN,00CF8609-0BEB-46C1-B867-56A06A730E53,lumen_sliven,emi,emi_03,irradiance_tilt,ts_03
